X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-82.95129494,42.39813958,248255,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,15200 E Warren Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000281618,Active,Y,Y,1577
-83.04178946,42.35093628,258919,PELINO LLC,AMORE DA ROMA,3401 Riopelle St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000400173,Active,Y,Y,1578
-83.07530358,42.36595346,260785,"WAYNE COUNTY MARKET, LLC",PLUM MARKET,6201 2nd Ave,48202,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000407732,Escrow,Y,Y,1579
-82.9551994,42.40761692,249152,"DHD LIQUOR, INC.",COGNAC CASTLE,15415 Harper Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000279935,Active,Y,Y,1580
-83.03951925,42.33183302,259123,GIBSON JOHNSON MANAGEMENT LLC,MINNIE'S DETROIT,546 E Larned St,48226,Retail - On Premises,Class C,Regular,,L-000400906,Active,Y,Y,1581
-83.13315179,42.41697854,259241,"ROA LIQUOR, INC.",STOP & GO DELI #2,3205 W McNichols Rd,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000401290,Active,Y,Y,1582
-83.07530358,42.36595346,260785,"WAYNE COUNTY MARKET, LLC",PLUM MARKET,6201 2nd Ave,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000407733,Escrow,Y,Y,1583
-83.13315179,42.41697854,259241,"ROA LIQUOR, INC.",STOP & GO DELI #2,3205 W McNichols Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000401291,Active,Y,Y,1584
-83.05307362,42.33632029,249345,"TIRANA GRILLE, LLC",PAO,114 W Adams Ave,48226,Retail - On Premises,Class C,Regular,,L-000402381,Active,Y,Y,1585
-82.92652683,42.39355131,260801,"MACK BEVERAGE, INC.",,16711 Mack Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000407809,Escrow,Y,Y,1586
-83.15717048,42.35233779,259244,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",FAMILY DOLLAR STORE #11825,8916 Tireman St,48204,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000401313,Active,Y,Y,1587
-83.05307362,42.33632029,249345,"TIRANA GRILLE, LLC",PAO,114 W Adams Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000402382,Active,Y,Y,1588
-82.92652683,42.39355131,260801,"MACK BEVERAGE, INC.",,16711 Mack Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000407810,Escrow,Y,Y,1589
-83.27923255,42.42535791,259308,"VIEWS BAR AND GRILL, LLC",VIEWS BAR AND GRILL,24204 Grand River Ave,48219,Retail - On Premises,Class C,Regular,,L-000401581,Active,Y,Y,1590
-82.93222936,42.35960152,249369,CORIANDER LLC,,14601 Riverside Blvd,48215,Retail - On Premises,Class C,Regular,,L-000401961,Active,Y,Y,1591
-83.0141332,42.34663881,260814,"DETROIT CITY CLUBHOUSE, LLC",,3401 E Lafayette St,48207,Retail - On Premises,Class C,Regular,,L-000407835,Active,Y,Y,1592
-83.09657471,42.32015965,259379,FLOWERS OF VIETNAM LLC,,4440 W Vernor Hwy,48209,Retail - On Premises,Class C,Regular,,L-000401786,Active,Y,Y,1593
-82.93222936,42.35960152,249369,CORIANDER LLC,,14601 Riverside Blvd,48215,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000401962,Active,Y,N,1594
-83.0141332,42.34663881,260814,"DETROIT CITY CLUBHOUSE, LLC",,3401 E Lafayette St,48207,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000407836,Active,Y,N,1595
-83.09657471,42.32015965,259379,FLOWERS OF VIETNAM LLC,,4440 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000401787,Active,Y,Y,1596
-82.9988971,42.35853343,249371,"MARROW, LLC",Marrow Detroit,8044 Kercheval St,48214,Retail - On Premises,Class C,Regular,,L-000402035,Active,Y,Y,1597
-83.04159229,42.33557417,260841,STEAK HASH ENTERTAINMENT LLC,,561 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000407974,Escrow,Y,Y,1598
-83.15633244,42.32811897,259396,"DETROIT BISTRO, LLC",,9510 Michigan Ave,48210,Retail - On Premises,Class C,Regular,,L-000401930,Active,Y,Y,1599
-82.9988971,42.35853343,249371,"MARROW, LLC",Marrow Detroit,8044 Kercheval St,48214,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000402036,Active,Y,N,1600
-83.04159229,42.33557417,260841,STEAK HASH ENTERTAINMENT LLC,,561 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000407975,Escrow,Y,Y,1601
-83.19633908,42.35206338,260887,KKC ENTERTAINMENT INC,HAYLOFT SALOON DETROIT,8070 Greenfield Rd,48228,Retail - On Premises,Class C,Regular,,L-000408233,Active,Y,Y,1602
-83.23903948,42.35776082,260898,"DIANNE AND ASSOCIATES, LLC",,20226 Joy Rd,48228,Retail - On Premises,Class C,Regular,,L-000408277,Active,Y,Y,1603
-83.23903948,42.35776082,260898,"DIANNE AND ASSOCIATES, LLC",,20226 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000408278,Active,Y,Y,1604
-83.09825845,42.31950306,260919,"MUTINY BAR, LLC",MUTINY BAR,4654 W Vernor Hwy,48209,Retail - On Premises,Class C,Regular,,L-000408327,Active,Y,Y,1605
-83.09825845,42.31950306,260919,"MUTINY BAR, LLC",MUTINY BAR,4654 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000408328,Active,Y,N,1606
-83.06357754,42.3317087,260923,"BROOKLYN STREET LOCAL, LLC",BROOKLYN STREET LOCAL,1266 Michigan Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000408332,Active,Y,Y,1607
-83.06357754,42.3317087,260923,"BROOKLYN STREET LOCAL, LLC",BROOKLYN STREET LOCAL,1266 Michigan Ave,48226,Retail - On Premises,Class C,Regular,,L-000408333,Active,Y,Y,1608
-83.05276341,42.32923332,260932,"FORT SHELBY HOTEL, LLC",DOUBLETREE GUEST SUITES DETROIT,525 W Lafayette Blvd,48226,Retail - On Premises,B-Hotel,Regular,,L-000408347,Active,Y,Y,1609
-83.05276341,42.32923332,260932,"FORT SHELBY HOTEL, LLC",DOUBLETREE GUEST SUITES DETROIT,525 W Lafayette Blvd,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000408348,Active,Y,Y,1610
-83.24722939,42.37351001,260942,"SIGNET GOLF ASSOCIATES II, INC. (A NORTH CAROLINA CORPORATION)",,11701 Burt Rd,48228,Retail - On Premises,Class C,Special Act,MCL 436.1515(1),L-000408378,Active,Y,N,1611
-82.97402286,42.39727532,260943,"SIGNET GOLF ASSOCIATES II, INC. (A NORTH CAROLINA CORPORATION)",,12801 Chandler Park Dr,48213,Retail - On Premises,Class C,Special Act,MCL 436.1515(1),L-000408379,Active,Y,N,1612
-83.07530358,42.36595346,261004,"WAYNE COUNTY MARKET, LLC",PLUM MARKET,6201 2nd Ave,48202,Retail - On Premises,Class C,Regular,,L-000408626,Escrow,Y,Y,1613
-83.07530358,42.36595346,261004,"WAYNE COUNTY MARKET, LLC",PLUM MARKET,6201 2nd Ave,48202,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000408627,Escrow,Y,N,1614
-83.05303698,42.33772164,261032,"SAHARA OF DETROIT, INC.",,77 W Columbia St,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000408779,Escrow,Y,Y,1615
-83.05303698,42.33772164,261032,"SAHARA OF DETROIT, INC.",,77 W Columbia St,48201,Retail - On Premises,Class C,Resort,MCL 436.1531(2),L-000408780,Escrow,Y,Y,1616
-83.22348592,42.32928243,261061,"FORD ROAD BISTRO, LLC",WILD MUSTANG GENTLEMENS CLUB,18728 Ford Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000408872,Active,Y,Y,1617
-83.22348592,42.32928243,261061,"FORD ROAD BISTRO, LLC",WILD MUSTANG GENTLEMENS CLUB,18728 Ford Rd,48228,Retail - On Premises,Class C,Regular,,L-000408873,Active,Y,Y,1618
-83.04856367,42.33243623,261157,EGGS BENNY ENTERTAINMENT LLC,,1150 GRISWOLD ST,48226,Retail - On Premises,Class C,Regular,,L-000409211,Escrow,Y,Y,1619
-83.04856367,42.33243623,261157,EGGS BENNY ENTERTAINMENT LLC,,1150 GRISWOLD ST,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000409212,Escrow,Y,N,1620
-83.01551828,42.44500147,261159,"THE THEATER GROUP II, INC.",BEL AIR LUXURY CINEMA,10100 E 8 Mile Rd,48234,Retail - On Premises,Class C,Regular,,L-000409213,Active,Y,Y,1621
-83.0466822,42.3327964,261201,TOAST ENTERTAINMENT LLC,,1000 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000409424,Active,Y,Y,1622
-83.04543117,42.33052887,261212,BESA PARTNERS LLC,,600 WOODWARD AVE,48226,Retail - On Premises,Class C,Regular,,L-000409436,Active,Y,Y,1623
-83.04543117,42.33052887,261212,BESA PARTNERS LLC,,600 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000409437,Active,Y,Y,1624
-82.92614147,42.40702987,261299,"KOSS FARMS INVESTMENTS, INC.",LIQUOR ISLAND MARKET,17342 E Warren Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000409830,Active,Y,Y,1625
-83.23411537,42.42943165,268069,CITY STORE INC.,CITY STORE,19445 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000431612,Active,Y,Y,1626
-83.04227156,42.33519413,264283,"CPA MONROE, LLC",DELMAR KITCHEN AND BAR,515 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000419899,Active,Y,N,1627
-82.92614147,42.40702987,261299,"KOSS FARMS INVESTMENTS, INC.",LIQUOR ISLAND MARKET,17342 E Warren Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000409831,Active,Y,Y,1628
-83.04955712,42.33575729,261465,BANANA PANCAKES ENTERTAINMENT LLC,,1550 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000410428,Escrow,Y,Y,1629
-83.04955712,42.33575729,261465,BANANA PANCAKES ENTERTAINMENT LLC,,1550 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000410430,Escrow,Y,N,1630
-83.05045423,42.33347578,261491,"DETROIT BEER EXCHANGE, LLC",DETROIT BEER EXCHANGE,1258 WASHINGTON BLVD,48226,Retail - On Premises,Class C,Resort,MCL 436.1531(2),L-000410523,Active,Y,Y,1631
-83.05045423,42.33347578,261491,"DETROIT BEER EXCHANGE, LLC",DETROIT BEER EXCHANGE,1258 WASHINGTON BLVD,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000410526,Active,Y,N,1632
-83.22187579,42.4302386,261521,"RENFROE, CHRISTINE Y",SAXONY LOUNGE,18300 W 7 Mile Rd,48219,Retail - On Premises,Class C,Regular,,L-000410668,Active,Y,Y,1633
-83.05182244,42.32916366,261550,"ICONIC-ANCHOR BAR, LLC",ANCHOR BAR,450 W FORT ST,48226,Retail - On Premises,Class C,Regular,,L-000410816,Active,Y,Y,1634
-83.05182244,42.32916366,261550,"ICONIC-ANCHOR BAR, LLC",ANCHOR BAR,450 W FORT ST,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000410817,Active,Y,N,1635
-83.18013834,42.41729642,261625,"REED 419-29, LLC",,17139 Schaefer Hwy,48235,Retail - On Premises,Class C,Regular,,L-000411078,Active,Y,Y,1636
-83.21147214,42.34339089,261687,"MKA ENTERPRISES, INC.",SERV-U-WELL,16945-16949 W Warren Ave,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000411372,Active,Y,Y,1637
-83.21147214,42.34339089,261687,"MKA ENTERPRISES, INC.",SERV-U-WELL,16945-16949 W Warren Ave,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000411373,Active,Y,Y,1638
-83.06181204,42.34120461,261816,TEMPLE GROUP OPERATING CO. LLC,THE TEMPLE HOTEL,640 Temple St,48201,Retail - On Premises,B-Hotel,Resort,MCL 436.1531(2),L-000411637,Escrow,Y,Y,1639
-83.06181204,42.34120461,261816,TEMPLE GROUP OPERATING CO. LLC,THE TEMPLE HOTEL,640 Temple St,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000411638,Escrow,Y,Y,1640
-82.95941592,42.39562888,261848,DONIVEN'S MARKET LLC,,14341 E Warren Ave,48215,Retail - Off Premises,Specially Designated Merchant,,,L-000411714,Active,Y,Y,1641
-82.95941592,42.39562888,261848,DONIVEN'S MARKET LLC,,14341 E Warren Ave,48215,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000415270,Active,Y,Y,1642
-83.22984201,42.34315797,262346,JONATHON CORPORATION,SEMMA LIQUOR SHOPPE,19345 W Warren Ave,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000413612,Active,Y,Y,1643
-83.22984201,42.34315797,262346,JONATHON CORPORATION,SEMMA LIQUOR SHOPPE,19345 W Warren Ave,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000413613,Active,Y,Y,1644
-83.06529718,42.3574547,262387,SHIELDS DETROIT LLC,SHIELDS PIZZA,5057 WOODWARD AVE,48202,Retail - On Premises,Class C,Regular,,L-000413758,Active,Y,Y,1645
-83.06529718,42.3574547,262387,SHIELDS DETROIT LLC,SHIELDS PIZZA,5057 WOODWARD AVE,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000413759,Active,Y,Y,1646
-83.06594973,42.34737522,262439,BARCADE DETROIT LLC (A DELAWARE LIMITED LIABILITY COMPANY),,666 SELDEN ST,48201,Retail - On Premises,Class C,Regular,,L-000413961,Active,Y,Y,1647
-83.06594973,42.34737522,262439,BARCADE DETROIT LLC (A DELAWARE LIMITED LIABILITY COMPANY),,666 SELDEN ST,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000413962,Active,Y,Y,1648
-83.0488597,42.33545349,262453,"METROPOLITAN MANAGER, LLC & METROPOLITAN MASTER TENANT LLC",,33 John R St,48226,Retail - On Premises,B-Hotel,Regular,,L-000414002,Active,Y,Y,1649
-83.0488597,42.33545349,262453,"METROPOLITAN MANAGER, LLC & METROPOLITAN MASTER TENANT LLC",,33 John R St,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000414003,Active,Y,N,1650
-83.04543134,42.33101881,262459,SUNNY SIDE ENTERTAINMENT LLC,,660 WOODWARD AVE,48226,Retail - On Premises,Class C,Regular,,L-000414013,Escrow,Y,Y,1651
-83.06735652,42.34832892,265975,"CANELITOS DETROIT, LLC",VECINO,4100 3rd St,48201,Retail - On Premises,Class C,Regular,,L-000425187,Escrow,Y,Y,1652
-83.22885146,42.35740011,262465,"JR SUPERIOR, INC.",WEST END LIQUOR STORE,19201 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000414022,Active,Y,Y,1653
-83.18598407,42.41626415,259550,"VILLAGE LIQUOR DETROIT, INC.",VILLAGE LIQUOR,14241 W McNichols Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000402855,Active,Y,Y,1654
-83.07197585,42.36879822,266016,"CALLED DJOZKOWSKI, LLC",TIME WILL TELL,6408 Woodward Ave,48202,Retail - On Premises,Class C,Regular,,L-000425322,Escrow,Y,Y,1655
-83.22885146,42.35740011,262465,"JR SUPERIOR, INC.",WEST END LIQUOR STORE,19201 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000414023,Active,Y,Y,1656
-83.18598407,42.41626415,259550,"VILLAGE LIQUOR DETROIT, INC.",VILLAGE LIQUOR,14241 W McNichols Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000402856,Active,Y,Y,1657
-83.07197585,42.36879822,266016,"CALLED DJOZKOWSKI, LLC",TIME WILL TELL,6408 Woodward Ave,48202,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000425323,Escrow,Y,N,1658
-83.05481249,42.34194635,249412,"OLYMPIA ENTERTAINMENT EVENTS CENTER, LLC (DELAWARE LIMITED LIABILITY COMPANY) & DETROIT DISTRICT SPORTSERVICE, INC. (DELAWARE CORPORATION)",LITTLE CAESARS ARENA,2645 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000280984,Active,Y,Y,1659
-83.23227596,42.44384727,264341,"DONICO, LLC",ACE OF SPADES,19245 W 8 Mile Rd,48219,Retail - On Premises,Class C,Regular,,L-000420057,Active,Y,Y,1660
-83.05481249,42.34194635,249412,"OLYMPIA ENTERTAINMENT EVENTS CENTER, LLC (DELAWARE LIMITED LIABILITY COMPANY) & DETROIT DISTRICT SPORTSERVICE, INC. (DELAWARE CORPORATION)",LITTLE CAESARS ARENA,2645 Woodward Ave,48201,Retail - Off Premise,Specially Designated Merchant,,MCL 436.1515(2),L-000280985,Active,N,N,1661
-83.15109412,42.37399734,259623,"NAIMA, INC.",,10920 Grand River Ave,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000403149,Escrow,Y,Y,1662
-83.05066951,42.32840485,262729,"CHICKPEA DEVELOPMENT, LLC",,422 W CONGRESS ST,48226,Retail - On Premises,Class C,Regular,,L-000415007,Escrow,Y,Y,1663
-83.06606008,42.3604947,266022,"QORE, LLC",BABO,15 E Kirby St,48202,Retail - On Premises,Class C,RDA,MCL 436.1521A(1)A,L-000425345,Active,Y,N,1664
-83.06606008,42.3604947,266022,"QORE, LLC",BABO,15 E Kirby St,48202,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000425346,Active,Y,N,1665
-83.06614938,42.35523559,266025,THREE WON THREE CORP.,IMA,4870 Cass Ave,48201,Retail - On Premises,Class C,RDA,MCL 436.1521A(1)A,L-000425353,Active,Y,N,1666
-83.10518276,42.36864851,268077,"D-L MARKET, INC.",,8540 Linwood St,48206,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000431622,Conditional,Y,Y,1667
-83.06614938,42.35523559,266025,THREE WON THREE CORP.,IMA,4870 Cass Ave,48201,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000425354,Active,Y,N,1668
-83.07225287,42.36936665,266029,YUM VILLAGE LLC,YUM VILLAGE,6500 Woodward Ave,48202,Retail - On Premises,Class C,RDA,MCL 436.1521A(1)A,L-000425363,Active,Y,N,1669
-83.07225287,42.36936665,266029,YUM VILLAGE LLC,YUM VILLAGE,6500 Woodward Ave,48202,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000425364,Active,Y,N,1670
-83.10518276,42.36864851,268077,"D-L MARKET, INC.",,8540 Linwood St,48206,Retail - Off Premises,Specially Designated Merchant,,,L-000431623,Conditional,Y,Y,1671
-83.19822784,42.39836029,249418,"FADI VENTURES, INC.","VON'S MARKET #3, INC.",14918 Greenfield Rd,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000280138,Active,Y,Y,1672
-83.10052102,42.37751771,266031,MINI MOWGLI LLC,THE CONGREGATION DETROIT,9321 Rosa Parks Blvd,48206,Retail - On Premises,Class C,RDA,MCL 436.1521A(1)A,L-000425366,Active,Y,N,1673
-83.1170573,42.43894732,268096,"MIKE LINCE, INC.",STONEHOUSE BAR DETROIT,19830 Ralston St,48203,Retail - On Premises,Class C,Regular,,L-000431688,Active,Y,Y,1674
-83.03816034,42.34381013,262798,"LE' CULTURE CAFE, LLC",LE'CULTURE CAFE,1428 Gratiot Ave,48207,Retail - On Premises,Class C,Regular,,L-000415166,Active,Y,Y,1675
-83.19822784,42.39836029,249418,"FADI VENTURES, INC.","VON'S MARKET #3, INC.",14918 Greenfield Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000280139,Active,Y,Y,1676
-83.10052102,42.37751771,266031,MINI MOWGLI LLC,THE CONGREGATION DETROIT,9321 Rosa Parks Blvd,48206,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000425367,Active,Y,N,1677
-83.1170573,42.43894732,268096,"MIKE LINCE, INC.",STONEHOUSE BAR DETROIT,19830 Ralston St,48203,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000431691,Active,Y,N,1678
-83.06687081,42.37224768,264357,"UPFRONT HOSPITALITY, LLC",OAK & REEL,2921 E Grand Blvd,48202,Retail - On Premises,Class C,Regular,,L-000420074,Active,Y,Y,1679
-83.15109412,42.37399734,259623,"NAIMA, INC.",,10920 Grand River Ave,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000403150,Escrow,Y,Y,1680
-83.0485408,42.32944032,262815,"HB HOSPITALITY DETROIT, LLC",,625 Shelby St,48226,Retail - On Premises,Class C,Regular,,L-000415194,Escrow,,,1681
-83.0485408,42.32944032,262815,"HB HOSPITALITY DETROIT, LLC",,625 Shelby St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000415195,Escrow,,,1682
-83.04494421,42.33006286,262856,"WOODWARD AVENUE MARKET, LLC",,500 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000415282,Escrow,Y,Y,1683
-83.04494421,42.33006286,262856,"WOODWARD AVENUE MARKET, LLC",,500 WOODWARD AVE,48226,Retail - On Premises,Class C,Regular,,L-000415283,Escrow,Y,Y,1684
-83.04999757,42.33325285,262865,"LEILA RESTAURANT, LLC",LEILA,1249 GRISWOLD ST,48226,Retail - On Premises,Class C,Regular,,L-000415295,Active,Y,Y,1685
-83.04999757,42.33325285,262865,"LEILA RESTAURANT, LLC",LEILA,1249 GRISWOLD ST,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000415302,Active,Y,N,1686
-82.95716196,42.38040738,262965,EASTBANK SPIRITS LLC,"EASTBANK SPIRITS, LLC",13124 Charlevoix St,48215,Manufacturer,Small Distiller,,,L-000415540,Active,,,1687
-83.04858635,42.33057897,263014,DETROIT GALLEY LLC (A DELAWARE LIMITED LIABILITY COMPANY),FORT STREET GALLEY,160 W FORT ST,48226,Retail - On Premises,Class C,Regular,,L-000415656,Active,Y,Y,1688
-83.04858635,42.33057897,263014,DETROIT GALLEY LLC (A DELAWARE LIMITED LIABILITY COMPANY),FORT STREET GALLEY,160 W FORT ST,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000415657,Active,Y,Y,1689
-83.06497368,42.33110794,263058,CH CORKTOWN LLC,DETROIT AXE,1375 Michigan Ave,48226,Retail - On Premises,Class C,Regular,,L-000415769,Escrow,Y,Y,1690
-83.13580732,42.35281973,263088,"GIVHAN, ROSALIND E",DREAM GIRLS,8050 Livernois Ave,48204,Retail - On Premises,Class C,Regular,,L-000426745,Escrow,Y,Y,1691
-83.07013258,42.43303021,263136,"W LIQUOR, INC.",W LIQUOR,3327 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000415951,Active,Y,Y,1692
-83.07013258,42.43303021,263136,"W LIQUOR, INC.",W LIQUOR,3327 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000415952,Active,Y,Y,1693
-82.92648065,42.40154689,263152,"CADIEUX OPERATIONS, LLC",CADIEUX OPERATIONS,4300 Cadieux Rd,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000415991,Active,Y,Y,1694
-82.92648065,42.40154689,263152,"CADIEUX OPERATIONS, LLC",CADIEUX OPERATIONS,4300 Cadieux Rd,48224,Retail - On Premises,Class C,Regular,,L-000415992,Active,Y,Y,1695
-83.07100935,42.33162608,263224,CABRESTO TASTING ROOM LLC,TOMA DETROIT,1830 Michigan Ave,48216,Retail - On Premises,Class C,Regular,,L-000416097,Escrow,Y,Y,1696
-83.04494421,42.33006286,263227,"WOODWARD AVENUE MARKET, LLC",PLUM MARKET,500 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000416105,Escrow,Y,Y,1697
-83.04494421,42.33006286,263227,"WOODWARD AVENUE MARKET, LLC",PLUM MARKET,500 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000416106,Escrow,Y,Y,1698
-83.20634215,42.40114096,263232,SGA GROUP INC,FENKELL SUPER FOODS,16159 Fenkell St,48227,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000416111,Active,Y,Y,1699
-83.08012251,42.35403191,263255,"Y&S HOLDINGS, LLC",WOODBRIDGE PUB,5169 Trumbull St,48208,Retail - On Premises,Class C,Regular,,L-000416169,Active,Y,Y,1700
-83.04873321,42.3357363,263256,1515 DETROIT LLC (A DELAWARE LIMITED LIABILITY COMPANY),SID GOLD'S REQUEST ROOM,1515 Broadway St,48226,Retail - On Premises,Class C,Resort,MCL 436.1531(3),L-000416170,Active,Y,N,1701
-83.15321062,42.29396941,263358,CHARMED ENTERTAINMENT LLC,,403 S Dix St,48217,Retail - On Premises,Class C,Regular,,L-000416377,Escrow,Y,Y,1702
-83.15321062,42.29396941,263358,CHARMED ENTERTAINMENT LLC,,403 S Dix St,48217,Retail - Off Premises,Specially Designated Merchant,,,L-000416378,Escrow,Y,Y,1703
-83.07268709,42.36916818,263361,NORWOOD HOSPITALITY LLC,,6535 Woodward Ave,48202,Retail - On Premises,Class C,Regular,,L-000416379,Escrow,Y,Y,1704
-83.04613917,42.33462125,263396,"TOAST DETROIT, LLC",,1315 Broadway St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000416469,Escrow,Y,Y,1705
-83.04613917,42.33462125,263396,"TOAST DETROIT, LLC",,1315 Broadway St,48226,Retail - On Premises,Class C,Regular,,L-000416470,Escrow,Y,Y,1706
-83.09094561,42.32188845,263481,"SUPER MEXICANA, LLC",SUPERMERCADO LA JALISCIENSE,3923 W Vernor Hwy,48216,Retail - On Premises,Class C,Regular,,L-000416703,Active,Y,Y,1707
-83.09094561,42.32188845,263481,"SUPER MEXICANA, LLC",SUPERMERCADO LA JALISCIENSE,3923 W Vernor Hwy,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000416704,Active,Y,Y,1708
-83.06649299,42.33167103,263486,THE CORKTOWN SOCIAL LLC,GOOD STUFF CORKTOWN,1444 Michigan Ave,48216,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000416708,Active,Y,Y,1709
-83.05186953,42.33832355,263494,"OLYMPIA ENTERTAINMENT, INC.",,2203 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000416726,Escrow,Y,Y,1710
-83.06361902,42.35134339,263547,"BERG'S PROVISIONS, LLC",MONGERS' PROVISIONS,4240 Cass Ave,48201,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000416838,Active,Y,Y,1711
-82.99169052,42.39988768,263653,B.O. PARTY STORE L.L.C,B.O. PARTY STORE L.L.C,9434 Conner St,48213,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000417179,Active,Y,Y,1712
-83.13200053,42.33088727,263684,"VPS HOLDINGS, LLC",YACHT CLUB,7059 Michigan Ave,48210,Retail - On Premises,Class C,Regular,,L-000417290,Active,,,1713
-83.13200053,42.33088727,263684,"VPS HOLDINGS, LLC",YACHT CLUB,7059 Michigan Ave,48210,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000417291,Active,Y,N,1714
